# MASS DIFF FIT. combinatorics = 0 (true/false = 1/0)
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL-5percent_WEBBERmomentum_smearing.dat, SIMPLEX tolerance = 1e-12
79	593.95	177.025	135.1	96.5681	 0	 378816	0.76	 80
80	654.419	228.18	191.137	146.562	 0	 140848	0.64	 81
81	535.463	151.475	114.247	67.8819	 0	 1138.21	0.6	 82
82	524.803	160.594	116.265	80.4272	 0	 7906.82	0.72	 83
83	560.753	196.703	155.626	116.229	 0	 603791	0.64	 84
84	659.009	225.326	187.498	144.041	 0	 17432.8	0.64	 85
85	602.629	257.326	219.89	176.154	 0	 15820.2	0.68	 86
86	517.313	112.019	72.0509	25.9847	 0	 5839.97	0.76	 87
87	551.001	169.985	131.187	88.2254	 0	 738.351	0.72	 89
88	556.793	166.6	124.814	85.9699	 0	 21750.8	0.88	 90
89	558.036	164.706	126.606	82.3796	 0	 491.35	0.56	 91
90	578.564	173.041	133.696	91.6284	 0	 58328.1	0.64	 92
91	563.028	209.035	168.864	128.427	 0	 1.63902e+07	0.56	 93
92	538.77	175.459	136.207	94.0562	 0	 209510	0.72	 94
93	593.449	208.406	168.618	127.678	 0	 2156.52	0.68	 95
94	573.693	186.101	147.292	104.707	 0	 9394.79	0.6	 96
95	504.645	109.982	68.5691	25.1447	 0	 4288.99	0.64	 97
96	563.859	144.702	107.471	60.6362	 0	 31330.9	0.76	 98
97	591.212	207.923	169.387	126.74	 0	 1.83658e+06	0.56	 99
