# MASS DIFF FIT. combinatorics = 1 (true/false = 1/0)
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-12
79	571.927	179.96	144.414	96.3282	 0	 24781.2	0.64	 85
80	571.21	182.847	146.132	100.196	 0	 32079.4	0.92	 86
81	512.993	133.609	97.9232	46.4913	 0	 8068.3	0.76	 88
82	586.167	188.221	149.851	106.66	 0	 31397	0.88	 89
83	541.2	156.662	119.191	73.5543	 0	 33614.6	0.84	 90
84	533.34	154.26	112.502	73.3825	 0	 23333.7	0.84	 91
85	592.636	200.162	160.561	119.29	 0	 7003.07	0.88	 93
86	531.775	137.088	98.4925	53.5965	 0	 439105	0.68	 94
87	587.231	202.242	163.95	120.877	 0	 2336.74	0.76	 95
88	485.22	163.412	123.463	82.0409	 0	 227479	0.76	 98
89	558.692	185.945	150.512	102.433	 0	 4.23374e+06	0.68	 99
