# MASS DIFF FIT. combinatorics locked to one choice
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-06
Combinatorical choice 1
16	0	0	0	0	 1e+30	
17	0	0	0	0	 1e+30	
18	0	0	0	0	 1e+30	
19	0	0	0	0	 1e+30	
20	0	0	0	0	 1e+30	
Combinatorical choice 8
1	0	0	0	0	 1e+30	
2	0	0	0	0	 1e+30	
3	0	0	0	0	 1e+30	
4	0	0	0	0	 1e+30	
5	1.3383	12395.3	10295.7	0	 1592.91	
6	0	0	0	0	 1e+30	
7	308686	13809.5	7904.48	0	 3.15544e-29	
8	298746	15941.6	6505.12	0	 7.91942e-31	
9	0	0	0	0	 1e+30	
10	0	0	0	0	 1e+30	
11	0	0	0	0	 1e+30	
12	0	0	0	0	 1e+30	
13	0	0	0	0	 1e+30	
14	0	0	0	0	 1e+30	
15	0	0	0	0	 1e+30	
16	0	0	0	0	 1e+30	
17	0	0	0	0	 1e+30	
18	0	0	0	0	 1e+30	
19	0	0	0	0	 1e+30	
20	0	0	0	0	 1e+30	
