# Minimization of all pairs of events within each sample/bin, using mass-difference minimization with dilep edge and summing 4 closest combinations.
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-12
8	12	8.38559e+08	8.38606e+08	7.09e+08	7.09043e+08
8	13	8.38558e+08	8.38559e+08	7.08999e+08	7.09e+08
8	14	8.38578e+08	8.38802e+08	7.09017e+08	7.09224e+08
8	15	8.38558e+08	8.38849e+08	7.08999e+08	7.09266e+08
8	16	8.38558e+08	8.38608e+08	7.08999e+08	7.09047e+08
8	17	8.38558e+08	8.38999e+08	7.08999e+08	7.09374e+08
8	18	8.38601e+08	8.38617e+08	7.09044e+08	7.09056e+08
8	19	8.3856e+08	8.3856e+08	7.09001e+08	7.09001e+08
8	20	8.38573e+08	8.38597e+08	7.09013e+08	7.09037e+08
8	21	8.38558e+08	8.38558e+08	7.08999e+08	7.08999e+08
8	22	8.38569e+08	8.38569e+08	7.09008e+08	7.09008e+08
8	23	8.38622e+08	8.38626e+08	7.09067e+08	7.0907e+08
8	24	8.38558e+08	8.38558e+08	7.08999e+08	7.08999e+08
9	1	16.072	1e+30	20.4583	1e+30
9	2	22.8719	22.5298	23.6276	23.5704
9	3	5.8492	1e+30	14.0052	1e+30
9	4	8.9145	11.4115	8.9668	11.3945
9	5	93.1336	1e+30	106.185	1e+30
9	6	24.1944	1e+30	29.9808	1e+30
9	7	21.6966	18.2131	22.9324	16.7057
9	8	8.38572e+08	7.09013e+08	8.3857e+08	7.09011e+08
9	9	55.5904	252.193	92.0225	288.194
9	10	13.7305	1e+30	14.0501	1e+30
9	11	402.617	493.763	402.375	488.963
9	12	16.3019	157.103	17.8489	160.354
9	13	139.05	238.379	107.216	297.127
9	14	114.179	41027.8	103.307	40237.2
9	15	83.9577	43238.6	97.615	38741.6
9	16	14.8983	1e+30	14.5608	1e+30
9	17	42.1631	1e+30	115.37	1e+30
9	18	218.574	221.415	219.194	208.66
9	19	33.4361	95.2676	33.6073	95.5581
9	20	125.135	1e+30	119.632	1e+30
9	21	20.0205	132.261	30.8731	134.238
9	22	126.822	128.931	170.411	150.33
9	23	822.471	6586.35	902.987	6571.59
9	24	15.0731	48.0663	17.4752	87.1187
10	1	33.7204	1e+30	236.999	1e+30
10	2	5.74812	74.7088	238.344	262.106
10	3	10.7894	1e+30	240.386	1e+30
10	4	13.1688	174.29	245.163	383.605
10	5	35.985	5798.53	244.454	5959.57
10	6	485.735	30117.2	523.102	1e+30
10	7	22.0199	18.4122	263.822	259.135
10	8	8.3856e+08	7.09001e+08	8.3856e+08	7.09001e+08
10	9	55.5904	92.0225	252.193	288.194
10	10	23.0506	1e+30	181.117	1e+30
10	11	57.6743	191.75	315.238	592.975
10	12	34.5691	1e+30	240.389	1e+30
10	13	26.066	48.4638	265.776	316.571
10	14	712.185	73811.7	863.742	57759.1
10	15	34.7026	115351	250.884	111625
10	16	8.75974	1e+30	243.732	1e+30
10	17	25.5162	1e+30	268.339	1e+30
10	18	1747.45	1e+30	1747.78	1e+30
10	19	65.139	193.027	255.757	365.891
10	20	691.197	10598.8	798.942	10574.5
10	21	20.7632	47.4681	204.565	273.501
10	22	14.1526	25.1978	272.358	266.04
10	23	124.896	7007.93	181.328	7276.73
10	24	55.1981	29.4573	214.272	222.018
11	1	1e+30	1e+30	1e+30	1e+30
11	2	1e+30	1e+30	1e+30	1e+30
11	3	2.64511	223081	508.228	229503
11	4	7.55225	4.05606	323.701	238.366
11	5	17.3828	1e+30	1e+30	1e+30
11	6	13.5483	1e+30	1e+30	1e+30
11	7	1e+30	2.30837	1e+30	133.835
11	8	8.38558e+08	7.08999e+08	8.38592e+08	7.09032e+08
11	9	13.7305	14.0501	1e+30	1e+30
11	10	23.0506	181.117	1e+30	1e+30
11	11	1e+30	1e+30	1e+30	1e+30
11	12	1e+30	1e+30	1e+30	1e+30
11	13	14.6587	1e+30	1e+30	1e+30
11	14	8.5562	39335.3	1e+30	40957.1
11	15	14.236	1022.35	1232.14	1450.64
11	16	0.659435	1e+30	92.0151	1e+30
11	17	25.7066	1e+30	420.011	777.494
11	18	184.185	158.888	1e+30	1005.72
11	19	1e+30	64.1868	1e+30	1e+30
11	20	38.1782	1e+30	1e+30	1e+30
11	21	1e+30	1e+30	1e+30	1e+30
11	22	12.0845	36.4525	6020.29	7541.82
11	23	47.7717	6441.56	209.002	6675.98
11	24	1e+30	20.1835	386.097	1e+30
12	1	1e+30	1e+30	99.0957	1e+30
12	2	1e+30	1e+30	1e+30	46.9699
12	3	8.75041	1.31149e+07	106.862	1.48229e+07
12	4	10.7695	18.8861	75.2757	77.6992
12	5	103.792	1e+30	560.721	1e+30
12	6	65.3643	1e+30	640.384	1e+30
12	7	1e+30	6.98434	90.9639	72.7605
12	8	8.38558e+08	7.09e+08	8.38612e+08	7.09052e+08
12	9	402.617	402.375	493.763	488.963
12	10	57.6743	315.238	191.75	592.975
12	11	1e+30	1e+30	1e+30	1e+30
12	12	3.03065	1e+30	56.7449	1e+30
12	13	123.187	238.537	3856.31	3971.07
12	14	203.392	45730.8	1882.27	42426
12	15	47.9219	83682	2948.58	76043.1
12	16	4.53054	1e+30	1e+30	1e+30
12	17	170.09	1e+30	1140.51	1e+30
12	18	313.199	1e+30	609.539	408.192
12	19	1e+30	1e+30	1e+30	1e+30
12	20	1e+30	1e+30	1e+30	1e+30
12	21	1e+30	1e+30	1e+30	1e+30
12	22	107.14	103.968	3690.77	3690.8
12	23	1238.29	6815.73	1943.13	6748.1
12	24	10.61	30.7658	195.384	230.522
13	1	2.08388	1e+30	1e+30	1e+30
13	2	1e+30	1e+30	1e+30	1e+30
13	3	2.56345	2.28083e+06	738.4	872876
13	4	2.14586	4.51569	1e+30	173.449
13	5	6.35045	1e+30	1e+30	1e+30
13	6	16.7883	1e+30	1e+30	1e+30
13	7	1e+30	2.35424	1e+30	113.728
13	8	8.38559e+08	7.09e+08	8.38606e+08	7.09043e+08
13	9	16.3019	17.8489	157.103	160.354
13	10	34.5691	240.389	1e+30	1e+30
13	11	1e+30	1e+30	1e+30	1e+30
13	12	3.03065	56.7449	1e+30	1e+30
13	13	25.7948	87.7329	1e+30	1e+30
13	14	23.677	39542.1	1e+30	41624.3
13	15	13.1333	10620	1187.58	9550.75
13	16	1.2829	1e+30	1e+30	1e+30
13	17	45.5933	1e+30	284.795	1e+30
13	18	210.557	230.66	1e+30	276.925
13	19	1e+30	69.7801	1e+30	1e+30
13	20	106.904	5234.25	360.849	5113.95
13	21	0.251833	1e+30	1e+30	1e+30
13	22	32.1139	30.1882	6139.78	6668.51
13	23	272.914	6492.61	845.095	6557.37
13	24	1e+30	1e+30	1e+30	1e+30
14	1	28.4008	1e+30	59.9264	1e+30
14	2	9.08047	26.3753	29.4675	129.226
14	3	19.3965	307739	34.9462	1.00813e+06
14	4	17.7215	26.882	29.8086	218.688
14	5	16.7924	1e+30	78.9948	4740.45
14	6	261.514	1e+30	611.559	1e+30
14	7	4.37242	37.1219	1e+30	34.9166
14	8	8.38558e+08	7.08999e+08	8.38559e+08	7.09e+08
14	9	139.05	107.216	238.379	297.127
14	10	26.066	265.776	48.4638	316.571
14	11	14.6587	1e+30	1e+30	1e+30
14	12	123.187	3856.31	238.537	3971.07
14	13	25.7948	1e+30	87.7329	1e+30
14	14	12.4036	58223.3	332.456	58139
14	15	31.0322	3072.41	45.9354	16153.8
14	16	9.28139	1e+30	1e+30	1e+30
14	17	43.3835	1e+30	34.7849	1e+30
14	18	929.092	3441.29	1558.58	3471.07
14	19	11.8563	129.989	113.315	223.85
14	20	50.4933	5214.58	987.613	8189.59
14	21	14.1538	34.7011	51.3429	83.2197
14	22	1e+30	1e+30	1e+30	1e+30
14	23	325.482	9735.27	448.515	11174.3
14	24	1e+30	1e+30	1e+30	1e+30
15	1	14.4366	1e+30	39690.2	48421.8
15	2	27.5353	27.5585	39362.5	39360.2
15	3	14.3466	1e+30	39482.9	3.19824e+07
15	4	17.4509	21.8148	39336.4	39335.8
15	5	11.626	4469.83	43738.5	47377.9
15	6	237.241	1e+30	1e+30	1e+30
15	7	24.5767	26.6641	40367.2	43723.6
15	8	8.38578e+08	7.09017e+08	8.38802e+08	7.09224e+08
15	9	114.179	103.307	41027.8	40237.2
15	10	712.185	863.742	73811.7	57759.1
15	11	8.5562	1e+30	39335.3	40957.1
15	12	203.392	1882.27	45730.8	42426
15	13	23.677	1e+30	39542.1	41624.3
15	14	12.4036	332.456	58223.3	58139
15	15	43.433	75916.3	61182.5	113438
15	16	12.6237	1e+30	39338.8	45415.1
15	17	41.737	1e+30	44762.6	1e+30
15	18	1273.48	2742.64	47952.6	47908.4
15	19	7.20508	106.322	40584	40373.3
15	20	101.48	9054.99	77129.2	82361.7
15	21	22.0947	51.4005	39843.6	39936.1
15	22	30.323	98.401	65115.6	65222.8
15	23	2712.36	7751.56	45383.5	58266.6
15	24	17.8036	29.668	39688.7	39713
16	1	17.4904	6214.18	9525.41	10435.4
16	2	7.13171	43.8871	1896.22	1777.74
16	3	14.8259	4.32004e+06	3353.57	5.85702e+06
16	4	28.2669	37.5286	1653.11	2595.28
16	5	19.9817	4028.72	33759.8	32292.4
16	6	18.655	33453.4	128925	197899
16	7	29.5671	20.5509	7679.05	26787.8
16	8	8.38558e+08	7.08999e+08	8.38849e+08	7.09266e+08
16	9	83.9577	97.615	43238.6	38741.6
16	10	34.7026	250.884	115351	111625
16	11	14.236	1232.14	1022.35	1450.64
16	12	47.9219	2948.58	83682	76043.1
16	13	13.1333	1187.58	10620	9550.75
16	14	31.0322	45.9354	3072.41	16153.8
16	15	43.433	61182.5	75916.3	113438
16	16	8.92334	1355.14	974.846	1430.07
16	17	49.4607	26072.5	3116.12	24253.7
16	18	808.017	2040.68	18481.9	12455.3
16	19	44.0324	106.42	8847.27	8702.52
16	20	391.876	5389.16	13212	12896.7
16	21	12.9915	52.9102	23749.4	22099.5
16	22	17.8568	34.2577	37674.4	36953.1
16	23	1152.19	10514.4	7011.35	213530
16	24	34.3981	22.9589	1096.62	1183.14
17	1	2.11104	1e+30	1e+30	1e+30
17	2	3.39328	1.35491	1e+30	1e+30
17	3	6.61283	245589	1e+30	226514
17	4	6.7423	4.17793	921.633	748.907
17	5	25.5332	1e+30	1e+30	1e+30
17	6	16.8663	1e+30	1e+30	1e+30
17	7	1.45081	1.89868	1e+30	138.011
17	8	8.38558e+08	7.08999e+08	8.38608e+08	7.09047e+08
17	9	14.8983	14.5608	1e+30	1e+30
17	10	8.75974	243.732	1e+30	1e+30
17	11	0.659435	92.0151	1e+30	1e+30
17	12	4.53054	1e+30	1e+30	1e+30
17	13	1.2829	1e+30	1e+30	1e+30
17	14	9.28139	1e+30	1e+30	1e+30
17	15	12.6237	39338.8	1e+30	45415.1
17	16	8.92334	974.846	1355.14	1430.07
17	17	18.666	260.433	175.443	253.598
17	18	192.902	157.285	1e+30	1e+30
17	19	1e+30	64.0493	1e+30	1e+30
17	20	45.6469	1e+30	1e+30	1e+30
17	21	1.10493	1e+30	1e+30	1e+30
17	22	6.28288	17.5532	10137.8	12979.4
17	23	47.1033	6439.61	235.415	6716.65
17	24	3.13684	1e+30	1e+30	1e+30
18	1	35.8325	1e+30	1e+30	1e+30
18	2	29.7602	56.6785	1e+30	1e+30
18	3	27.8806	2.09719e+06	1e+30	1.84204e+06
18	4	21.4386	29.5377	1e+30	1e+30
18	5	47.6309	1e+30	1e+30	1e+30
18	6	136.54	1e+30	1e+30	1e+30
18	7	31.5083	33.2119	1e+30	922.199
18	8	8.38558e+08	7.08999e+08	8.38999e+08	7.09374e+08
18	9	42.1631	115.37	1e+30	1e+30
18	10	25.5162	268.339	1e+30	1e+30
18	11	25.7066	420.011	1e+30	777.494
18	12	170.09	1140.51	1e+30	1e+30
18	13	45.5933	284.795	1e+30	1e+30
18	14	43.3835	34.7849	1e+30	1e+30
18	15	41.737	44762.6	1e+30	1e+30
18	16	49.4607	3116.12	26072.5	24253.7
18	17	18.666	175.443	260.433	253.598
18	18	576.913	656.773	1e+30	1e+30
18	19	40.9595	137.216	1e+30	1e+30
18	20	94.8202	1e+30	1e+30	1e+30
18	21	33.4825	60.2508	1e+30	1e+30
18	22	28.2301	42.7632	4.56855e+06	4.12457e+06
18	23	860.008	7395.38	1688.64	1e+30
18	24	27.2006	60.3935	755.537	1e+30
19	1	182.793	1e+30	217.895	1749.71
19	2	197.002	225.197	160.943	159.977
19	3	150.727	4.41264e+06	598.999	3.65055e+06
19	4	136.635	147.95	203.834	191.274
19	5	571.334	3649.32	826.738	3114.89
19	6	374.784	1e+30	1e+30	1e+30
19	7	252.712	238.779	178.753	164.584
19	8	8.38601e+08	7.09044e+08	8.38617e+08	7.09056e+08
19	9	218.574	219.194	221.415	208.66
19	10	1747.45	1747.78	1e+30	1e+30
19	11	184.185	1e+30	158.888	1005.72
19	12	313.199	609.539	1e+30	408.192
19	13	210.557	1e+30	230.66	276.925
19	14	929.092	1558.58	3441.29	3471.07
19	15	1273.48	47952.6	2742.64	47908.4
19	16	808.017	18481.9	2040.68	12455.3
19	17	192.902	1e+30	157.285	1e+30
19	18	576.913	1e+30	656.773	1e+30
19	19	247.919	304.688	232.251	264.116
19	20	5956.81	11416.4	7634.63	12221.4
19	21	256.956	331.591	215.536	275.237
19	22	1039.63	1116.87	7361.95	7655.38
19	23	148.554	6822.5	477.569	6673.49
19	24	161.955	185.207	214.07	277.253
20	1	1e+30	1e+30	67.8748	1e+30
20	2	1e+30	1e+30	1e+30	1e+30
20	3	12.0988	3.95247e+06	89.5833	3.05735e+06
20	4	6.47857	11.4847	67.8714	69.1151
20	5	14.2092	1e+30	108.682	1e+30
20	6	19.8753	1e+30	84.3899	1e+30
20	7	1e+30	15.414	64.4471	68.5633
20	8	8.3856e+08	7.09001e+08	8.3856e+08	7.09001e+08
20	9	33.4361	33.6073	95.2676	95.5581
20	10	65.139	255.757	193.027	365.891
20	11	1e+30	1e+30	64.1868	1e+30
20	12	1e+30	1e+30	1e+30	1e+30
20	13	1e+30	1e+30	69.7801	1e+30
20	14	11.8563	113.315	129.989	223.85
20	15	7.20508	40584	106.322	40373.3
20	16	44.0324	8847.27	106.42	8702.52
20	17	1e+30	1e+30	64.0493	1e+30
20	18	40.9595	1e+30	137.216	1e+30
20	19	247.919	232.251	304.688	264.116
20	20	56.4522	1e+30	251.906	1e+30
20	21	15.0166	1e+30	77.3659	1e+30
20	22	7.03633	29.9756	109.231	129.108
20	23	199.631	6548.81	521.161	6570.23
20	24	4.83301	24.2109	71.7323	101.429
21	1	49.0034	1e+30	1e+30	1e+30
21	2	67.2822	75.5085	1e+30	1e+30
21	3	65.4998	6.52564e+06	5422.41	5.30042e+06
21	4	41.6785	43.1261	4171.95	4203.67
21	5	52.8147	1e+30	1e+30	1e+30
21	6	797.975	1e+30	9065.64	1e+30
21	7	108.83	108.5	1e+30	3782.74
21	8	8.38573e+08	7.09013e+08	8.38597e+08	7.09037e+08
21	9	125.135	119.632	1e+30	1e+30
21	10	691.197	798.942	10598.8	10574.5
21	11	38.1782	1e+30	1e+30	1e+30
21	12	1e+30	1e+30	1e+30	1e+30
21	13	106.904	360.849	5234.25	5113.95
21	14	50.4933	987.613	5214.58	8189.59
21	15	101.48	77129.2	9054.99	82361.7
21	16	391.876	13212	5389.16	12896.7
21	17	45.6469	1e+30	1e+30	1e+30
21	18	94.8202	1e+30	1e+30	1e+30
21	19	5956.81	7634.63	11416.4	12221.4
21	20	56.4522	251.906	1e+30	1e+30
21	21	213.154	252.068	1e+30	1e+30
21	22	158.646	219.396	6317.16	6687.94
21	23	3364.48	23289	11286.8	1e+30
21	24	42.4268	61.1678	1e+30	1e+30
22	1	3.11001	1e+30	1e+30	1e+30
22	2	1e+30	1e+30	1e+30	1e+30
22	3	1.10896	3.74581e+06	39.0717	2.52957e+06
22	4	7.4561	7.54422	31.5057	1e+30
22	5	11.9903	1e+30	60.857	1e+30
22	6	23.0686	1e+30	77.4101	1e+30
22	7	1e+30	2.51345	1e+30	52.2261
22	8	8.38558e+08	7.08999e+08	8.38558e+08	7.08999e+08
22	9	20.0205	30.8731	132.261	134.238
22	10	20.7632	204.565	47.4681	273.501
22	11	1e+30	1e+30	1e+30	1e+30
22	12	1e+30	1e+30	1e+30	1e+30
22	13	0.251833	1e+30	1e+30	1e+30
22	14	14.1538	51.3429	34.7011	83.2197
22	15	22.0947	39843.6	51.4005	39936.1
22	16	12.9915	23749.4	52.9102	22099.5
22	17	1.10493	1e+30	1e+30	1e+30
22	18	33.4825	1e+30	60.2508	1e+30
22	19	256.956	215.536	331.591	275.237
22	20	15.0166	77.3659	1e+30	1e+30
22	21	213.154	1e+30	252.068	1e+30
22	22	29.9511	29.2737	65.2147	63.4172
22	23	228.132	6509.57	652.163	6592.29
22	24	2.66294	23.0635	1e+30	1e+30
23	1	3.37419	47033	21.99	46950
23	2	4.04694	34.7091	23.079	67.1748
23	3	7.1603	1.56114e+06	27.7537	2.00363e+06
23	4	12.6679	48.8249	24.7938	91.5821
23	5	11.6105	4459.53	32.2659	4603.48
23	6	63.7964	46918.3	89.0369	46622
23	7	1e+30	14.3168	1e+30	27.9021
23	8	8.38569e+08	7.09008e+08	8.38569e+08	7.09008e+08
23	9	126.822	170.411	128.931	150.33
23	10	14.1526	272.358	25.1978	266.04
23	11	12.0845	6020.29	36.4525	7541.82
23	12	107.14	3690.77	103.968	3690.8
23	13	32.1139	6139.78	30.1882	6668.51
23	14	1e+30	1e+30	1e+30	1e+30
23	15	30.323	65115.6	98.401	65222.8
23	16	17.8568	37674.4	34.2577	36953.1
23	17	6.28288	10137.8	17.5532	12979.4
23	18	28.2301	4.56855e+06	42.7632	4.12457e+06
23	19	1039.63	7361.95	1116.87	7655.38
23	20	7.03633	109.231	29.9756	129.108
23	21	158.646	6317.16	219.396	6687.94
23	22	29.9511	65.2147	29.2737	63.4172
23	23	933.667	10656.8	1012.14	10654.2
23	24	1e+30	1e+30	1e+30	1e+30
24	1	179.128	2388.87	6498.64	7096.5
24	2	99.358	121.823	6442.01	6443.49
24	3	52.8529	4.43625e+06	6646.22	1e+30
24	4	40.9737	50.1291	6488.3	6476.67
24	5	1035.58	6084.31	7271.61	1e+30
24	6	193.327	29698.9	6787.66	29451.7
24	7	896.176	849.352	6464.65	6443.46
24	8	8.38622e+08	7.09067e+08	8.38626e+08	7.0907e+08
24	9	822.471	902.987	6586.35	6571.59
24	10	124.896	181.328	7007.93	7276.73
24	11	47.7717	209.002	6441.56	6675.98
24	12	1238.29	1943.13	6815.73	6748.1
24	13	272.914	845.095	6492.61	6557.37
24	14	325.482	448.515	9735.27	11174.3
