# MASS DIFF FIT. combinatorics locked to one choice
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-13
Combinatorical choice 1
20	19	548.705	151.823	112.385	0	 19793.2	
21	20	0	0	0	0	 1e+30	
22	21	590.287	171.37	124.746	0	 5540.9	
23	22	506.186	189.688	161.287	0	 2885.09	
24	23	0	0	0	0	 1e+30	
25	24	547.19	215.472	178.573	0	 28776	
26	25	583.672	166.104	128.755	0	 2886.72	
27	26	0	0	0	0	 1e+30	
28	27	633.835	203.05	162.801	0	 13751.5	
29	28	0	0	0	0	 1e+30	
30	29	503.514	108.816	39.4807	0	 1277.42	
31	30	584.22	155.9	122.343	0	 64.8438	
32	31	437.606	173.134	132.938	0	 29340.8	
33	32	508.041	112.194	78.2623	0	 2516.78	
34	33	507.009	122.236	87.3033	0	 24234.2	
35	34	510.73	147.399	113.409	0	 2580.69	
36	35	536.562	192.007	130.036	0	 30158.2	
37	36	520.849	279.2	241.124	0	 756.252	
38	37	550.644	147.529	102.697	0	 5896.82	
39	38	0	0	0	0	 1e+30	
40	39	529.496	152.855	121.673	0	 9413.49	
41	40	533.922	175.04	132.878	0	 24809.7	
42	41	636.855	252.265	209.298	0	 8093.78	
43	42	464.078	134.658	96.0469	0	 3940.9	
44	43	0	0	0	0	 1e+30	
45	44	562.657	170.78	131.583	0	 44836.8	
46	45	581.018	172.423	117.867	0	 34589.2	
47	46	553.133	158.092	116.238	0	 126271	
48	47	613.507	168.792	137.606	0	 174.753	
49	48	0	0	0	0	 1e+30	
50	49	539.724	134.919	91.7479	0	 50623.7	
51	50	561.616	190.458	155.502	0	 2662.09	
52	51	570.851	153.191	123.732	0	 5430.15	
53	52	671.291	268.845	239.827	0	 1905.99	
54	53	607.479	180.355	143.191	0	 12130.3	
55	54	563	175.915	138.213	0	 3811.08	
56	55	553.892	151.705	117.312	0	 237.313	
57	56	591.524	239.851	209.12	0	 3.73676e+06	
58	57	512.105	145.137	99.5298	0	 5562.66	
59	58	546.658	158.456	117.437	0	 19177.7	
60	59	0	0	0	0	 1e+30	
61	60	534.94	117.051	74.9303	0	 1207.91	
62	61	496.149	125.099	65.9902	0	 809.109	
63	62	0	0	0	0	 1e+30	
64	63	555.876	202.526	164.599	0	 21.3874	
65	64	547.486	165.67	135.609	0	 3940.32	
66	65	512.888	145.743	105.941	0	 72.4867	
67	66	0	0	0	0	 1e+30	
68	67	513.903	111.391	77.0263	0	 17143.7	
69	68	478.995	100.612	34.0834	0	 513.086	
70	69	509.239	226.347	186.542	0	 5450.98	
71	70	518.268	177.156	141.659	0	 23431.7	
72	71	599.316	174.205	133.283	0	 35.6665	
73	72	563.527	173.332	127.866	0	 8460.38	
74	73	514.391	152.489	117.957	0	 1458.92	
75	74	489.489	127.242	93.945	0	 21362.1	
76	75	576.852	141.062	108.593	0	 6840.77	
77	76	545	164.597	128.153	0	 26098.8	
78	77	570.754	157.793	108.07	0	 458.894	
79	78	562.953	149.934	90.9351	0	 1042.17	
80	79	549.343	165.833	115.292	0	 3432.01	
81	80	502.68	203.148	167.063	0	 10545.1	
82	81	499.98	138.583	101.128	0	 1594.64	
83	82	589.196	133.166	98.7764	0	 7330.71	
84	83	557.632	182.656	144.664	0	 7023.7	
85	84	495.135	128.901	98.3031	0	 4444.79	
86	85	525.955	130.587	88.4691	0	 2394.7	
87	86	0	0	0	0	 1e+30	
88	87	0	0	0	0	 1e+30	
89	88	0	0	0	0	 1e+30	
90	89	558.142	127.474	90.2144	0	 5052.14	
91	90	483.915	196.974	159.802	0	 14052.4	
92	91	514.11	135.391	85.3871	0	 1842.71	
93	92	529.74	123.643	92.1508	0	 3102.4	
94	93	487.202	115.719	82.4121	0	 191.948	
95	94	0	0	0	0	 1e+30	
96	95	524.259	183.585	118.552	0	 572.911	
97	96	0	0	0	0	 1e+30	
98	97	521.001	135.142	104.475	0	 9941.23	
99	98	570.593	180.162	139.794	0	 563.14	
100	99	589.733	146.704	76.0013	0	 808.923	
Combinatorical choice 3
1	0	609.076	178.328	147.549	0	 6256.62	
2	1	598.363	148.092	111.875	0	 7193.29	
3	2	537.278	164.706	129.936	0	 44396.2	
4	3	498.869	156.458	119.888	0	 21167.2	
5	4	621.834	199.075	163.377	0	 61879.2	
6	5	550.384	147.582	94.9908	0	 3513.79	
7	6	0	0	0	0	 1e+30	
8	7	577.973	199.058	162.8	0	 230.122	
9	8	421.154	127.482	87.9808	0	 1102	
10	9	586.186	167.523	127.499	0	 21995.6	
11	10	624.039	173.878	141.37	0	 20038.8	
12	11	602.269	200.127	155.971	0	 10951.6	
13	12	0	0	0	0	 1e+30	
14	13	601.113	204.421	162.6	0	 55184.4	
15	14	554.818	174.601	138.164	0	 34967.9	
16	15	0	0	0	0	 1e+30	
17	16	521.66	142.142	107.327	0	 7887.07	
18	17	515.589	159.057	118.582	0	 10462.6	
19	18	463.535	148.142	88.0676	0	 5850.67	
20	19	538.227	142.095	107.558	0	 12868.5	
21	20	469.719	134.447	98.2847	0	 2600.74	
22	21	569.49	139.559	63.7423	0	 5.92948	
23	22	554.399	136.403	108.82	0	 1096.37	
24	23	522.847	130.161	86.9879	0	 52826.4	
25	24	551.444	159.829	126.141	0	 878.947	
26	25	579.276	185.663	140.654	0	 2428.97	
27	26	631.167	211.806	167.336	0	 14.9537	
28	27	632.295	171.025	139.636	0	 16039.3	
29	28	440.718	111.757	73.725	0	 47.2664	
30	29	582.828	178.83	128.404	0	 9839.78	
31	30	556.683	188.736	150.774	0	 20716.8	
32	31	433.968	172.79	140.634	0	 47140.9	
33	32	0	0	0	0	 1e+30	
34	33	524.283	132.833	87.8672	0	 20669.4	
35	34	565.062	147.759	101.339	0	 4910.26	
36	35	531.275	160.169	132.454	0	 1548.85	
37	36	540.488	323.231	282.654	0	 17785.2	
38	37	553.271	144.015	105.502	0	 6578.89	
39	38	0	0	0	0	 1e+30	
40	39	559.601	199.685	160.12	0	 21558	
41	40	558.432	199.656	164.618	0	 31641.7	
42	41	556.463	203.27	163.833	0	 838.039	
43	42	472.467	134.356	97.7215	0	 6239.43	
44	43	0	0	0	0	 1e+30	
45	44	543.469	176.43	139.745	0	 45132.6	
46	45	564.801	144.334	117.56	0	 36887.5	
47	46	578.891	165.561	128.592	0	 33982.3	
48	47	733.904	225.087	182.227	0	 7341.12	
49	48	529.306	131.562	93.0768	0	 6418.29	
50	49	547.71	160.269	123.027	0	 691.675	
51	50	569.392	187.869	149.167	0	 679.942	
52	51	524.632	130.22	95.4695	0	 13.1532	
53	52	0	0	0	0	 1e+30	
54	53	575.843	168.115	121.067	0	 1190.47	
55	54	579.652	200.912	158.886	0	 21025.9	
56	55	527.619	155.995	103.106	0	 15948.6	
57	56	516.611	184.192	144.218	0	 3321.49	
58	57	556.75	222.558	191.595	0	 25484.2	
59	58	581.667	166.688	127.266	0	 38745.9	
60	59	0	0	0	0	 1e+30	
61	60	0	0	0	0	 1e+30	
62	61	0	0	0	0	 1e+30	
63	62	493.423	140.249	54.0601	0	 339.51	
64	63	539.98	152.995	119.378	0	 11058.6	
65	64	586.214	252.208	209.062	0	 24654.6	
66	65	0	0	0	0	 1e+30	
67	66	540.59	146.667	97.7363	0	 5180.32	
68	67	419.688	148.97	111.238	0	 3924.71	
69	68	0	0	0	0	 1e+30	
70	69	426.077	160.939	125.856	0	 24531.1	
71	70	510.553	153.874	115.288	0	 12993.5	
72	71	0	0	0	0	 1e+30	
73	72	0	0	0	0	 1e+30	
74	73	452.935	123.028	88.8171	0	 2432.63	
75	74	0	0	0	0	 1e+30	
76	75	590.722	196.091	153.837	0	 8839.85	
77	76	550.578	171.905	132.988	0	 26178.4	
78	77	0	0	0	0	 1e+30	
79	78	528.433	116.322	70.9307	0	 3382.26	
80	79	0	0	0	0	 1e+30	
81	80	577.811	166.292	123.457	0	 6150.81	
82	81	599.898	199.367	163.6	0	 19937.9	
83	82	592.896	152.421	107.31	0	 7102.72	
84	83	0	0	0	0	 1e+30	
85	84	0	0	0	0	 1e+30	
86	85	592.115	178.735	141.363	0	 59.848	
87	86	0	0	0	0	 1e+30	
88	87	0	0	0	0	 1e+30	
89	88	0	0	0	0	 1e+30	
90	89	517.02	147.341	109.522	0	 13287.3	
91	90	863.683	338.39	288.143	0	 12982.4	
92	91	0	0	0	0	 1e+30	
93	92	503.678	114.01	78.4189	0	 8404.35	
94	93	630.906	233.736	196.152	0	 23686.1	
95	94	0	0	0	0	 1e+30	
96	95	499.155	130.205	95.332	0	 3450	
97	96	627.163	212.017	169.849	0	 62122.6	
98	97	0	0	0	0	 1e+30	
99	98	555.607	135.435	105.071	0	 2792.19	
100	99	487.409	181.656	140.118	0	 7982.17	
Combinatorical choice 4
1	0	510.678	111.044	60.5837	0	 1424.61	
2	1	533.79	225.187	178.47	0	 2809.5	
3	2	563.755	202.919	166.861	0	 5052.32	
4	3	512.816	183.435	140.767	0	 241.073	
5	4	598.533	165.883	131.068	0	 26562.3	
6	5	550	132.289	86.2345	0	 66.774	
7	6	0	0	0	0	 1e+30	
8	7	549.798	180.53	140.559	0	 26943.8	
9	8	0	0	0	0	 1e+30	
10	9	551.135	222.126	185.436	0	 101708	
11	10	584.908	143.96	111.383	0	 58159.6	
12	11	595.004	268.351	230.388	0	 189892	
13	12	0	0	0	0	 1e+30	
14	13	621.265	203.182	155.548	0	 32695.9	
15	14	666.515	255.604	221.305	0	 204609	
16	15	0	0	0	0	 1e+30	
17	16	516.489	122.193	91.3545	0	 4313.54	
18	17	510.71	136.972	87.4274	0	 10433.4	
19	18	469.219	114.862	42.0548	0	 433.007	
20	19	556.238	167.13	132.57	0	 22852.7	
21	20	508.708	227.487	187.152	0	 512.33	
22	21	584.298	161.358	119.112	0	 4511.29	
23	22	0	0	0	0	 1e+30	
24	23	521.624	144.402	97.6777	0	 16420.9	
25	24	551.698	174.872	138.09	0	 2126.37	
26	25	600.232	199.25	162.393	0	 34278.9	
27	26	503.066	156.678	116.556	0	 684.976	
28	27	544.013	125.262	82.898	0	 38.3074	
29	28	0	0	0	0	 1e+30	
30	29	474.912	116.44	55.6118	0	 59.015	
31	30	0	0	0	0	 1e+30	
32	31	0	0	0	0	 1e+30	
33	32	0	0	0	0	 1e+30	
34	33	0	0	0	0	 1e+30	
35	34	593.951	233.178	185.748	0	 6933.85	
36	35	0	0	0	0	 1e+30	
37	36	582.614	169.402	103.575	0	 7078.8	
38	37	534.655	138.06	109.11	0	 4124.45	
39	38	0	0	0	0	 1e+30	
