-15.878 -2.55184 0 0
19.0368 14.9267 0 0
-1344.73 -1319.51 0 0
92.3258 -49.1732 0 0
-24.6109 -115.373 0 0
-7.42832 -147.153 0 0
-3.2576 0.478114 0 0
0.0495771 19.3472 0 0
5.54909 70.7944 0 0
28.6396 101.041 0 0
32.141 5.98756 0 0
-0.500799 -0.473686 0 0
40.2802 -12.4941 0 0
33.1091 -9.15314 0 0
-1.09335 -1.32144 0 0
21.3205 -60.9776 0 0
278.351 -202.118 0 0
7.95528 -6.62647 0 0
-5.29252 19.98 0 0
-29.6158 -234.296 0 0
-2.67505 -3.89619 0 0
-140.644 -237.433 0 0
-6.10332 -33.1563 0 0
-3.19509 0.537485 0 0
-69.7055 -289.757 0 0
7.11164 -2.85862 0 0
48.9994 -12.2857 0 0
16.7845 787.3 0 0
4.84839 92.6806 0 0
-15.7401 -57.8545 0 0
124.122 16.2309 0 0
8.7332 -11.0527 0 0
13.7921 12.269 0 0
27.2743 -2372.34 0 0
1.09452 232.623 0 0
-732.349 -335.971 0 0
13.81 -32.1594 0 0
24.1075 25.9093 0 0
-0.0113681 -0.069975 0 0
20.6206 61.7502 0 0
417.253 633.182 0 0
0.0846301 0.222587 0 0
11.6284 15.0982 0 0
-210.569 -71.9806 0 0
22.2049 15.8703 0 0
0.194483 -4.76629 0 0
0.0592108 0.108231 0 0
-98.8856 -347.839 0 0
10.8436 3.67229 0 0
-70.4382 89.1347 0 0
34.3016 4.42571 0 0
-33.9619 -180.794 0 0
12.3 -2.82543 0 0
11.2026 5.78185 0 0
58.4775 87.1623 0 0
102.94 -2142.56 0 0
2.02494 7.60446 0 0
-49.4847 0.134154 0 0
11.1822 6.18998 0 0
-10.2246 11.0215 0 0
-15.0187 8.44285 0 0
-1.34911 2.0779 0 0
26.1346 -152.131 0 0
-0.0345929 -0.00244339 0 0
6.71681 2.3525 0 0
-253.64 18.5073 0 0
103.446 61.2617 0 0
-82.4733 88.3636 0 0
110.342 139.747 0 0
1.52473 9.25982 0 0
-3.29143 1478.67 0 0
-628.067 -519.65 0 0
140.518 488.071 0 0
24.1155 341.505 0 0
15.9046 -12.3832 0 0
-48.7802 -18.2843 0 0
-17.8325 -5.49345 0 0
-0.00100044 -0.000517577 0 0
85.4487 229.479 0 0
-6.30377 -72.5451 0 0
-0.484739 -0.236251 0 0
-14.3666 12.7351 0 0
-35.4664 479.015 0 0
-1.45732 -371.362 0 0
-0.0763961 0.0814452 0 0
-314.076 -96.9199 0 0
-185.265 -884.829 0 0
7.5556 -6.53806 0 0
2.47454 -22.3995 0 0
-5.04862 -90.334 0 0
83.9179 -140.93 0 0
-288.868 -25.8458 0 0
135.283 107.745 0 0
-6.42869 25.7728 0 0
-3.01806 -3.40843 0 0
0.626688 0.0628831 0 0
-420.524 7.326 0 0
7.64103 -52.5563 0 0
-0.136468 -0.0536778 0 0
-80.0751 -149.004 0 0
9.09766 -16.3846 0 0
-63.0201 1448.37 0 0
-4.42479 -1.70243 0 0
-57.3455 4.3018 0 0
3.8626 -36.4595 0 0
-10.5764 -0.665687 0 0
-26.8954 68.3023 0 0
-12.803 -7.2985 0 0
7.28569 -0.894401 0 0
-133.956 -219.993 0 0
-3.73742 6.4446 0 0
-53.8025 -95.2743 0 0
68.7951 -33.6446 0 0
-11.9906 22.4095 0 0
31.0876 -59.6003 0 0
18.6908 0.143142 0 0
1116.71 4225.33 0 0
-8.5283 -3.62231 0 0
-410.35 -40.0813 0 0
59.974 -69.2303 0 0
2.36211 0.208858 0 0
130.564 -8.17545 0 0
308.332 2014.42 0 0
-60.2158 -137.477 0 0
2.74604 0.507618 0 0
-76.4459 -74.7623 0 0
-31.8659 49.3836 0 0
-21.3494 -49.8059 0 0
229.432 260.03 0 0
-33.5196 -38.6685 0 0
-157.972 -322.505 0 0
4.38986 11.2914 0 0
-192.348 -124.411 0 0
-171.789 148.392 0 0
4.73442 47.0666 0 0
-0.310305 -0.0899783 0 0
113.928 274.75 0 0
2.85522 -18.6492 0 0
13.8382 -33.5205 0 0
16.2884 7.73265 0 0
6.40294 -5.43 0 0
-62.0692 -60.836 0 0
23.5159 -104.552 0 0
-28.767 -7.71664 0 0
-18.1448 13.6641 0 0
271.185 10.5603 0 0
23.0239 58.6779 0 0
-0.0537086 -0.0288973 0 0
-27.7748 -2.73846 0 0
-3.84273 -61.4359 0 0
7.12012 14.1815 0 0
-109.01 44.6711 0 0
-19.5158 -44.2426 0 0
-116.766 -14.8989 0 0
-0.956403 0.0557363 0 0
-54.7297 9.84189 0 0
0.295046 -6.36216 0 0
55.9386 -766.167 0 0
0.538044 2.25015 0 0
-24.1229 -590.69 0 0
-147.128 -71.0221 0 0
3.18173 -37.9618 0 0
0.223831 -10.8417 0 0
-21.6049 41.3387 0 0
-209.438 -716.806 0 0
9.00157 5.00427 0 0
8.10281 90.8759 0 0
-14.907 -139.617 0 0
194.358 202.455 0 0
-13.3258 -47.0861 0 0
15.6159 -15.2682 0 0
-48.5157 67.4758 0 0
-6.45916 34.2798 0 0
-55.4736 -59.6086 0 0
35.5568 79.3705 0 0
0.94312 33.8329 0 0
2.73981 -0.0790434 0 0
-1.53925 2.26699 0 0
5.63514 1.11759 0 0
58.4022 28.2786 0 0
2.19778 47.3884 0 0
-20.6293 -154.722 0 0
66.3835 -14.112 0 0
237.761 70.2615 0 0
147.704 798.082 0 0
-20.657 -21.4395 0 0
24.1726 3.29228 0 0
1.48167 0.153139 0 0
97.0557 106.588 0 0
345.55 287.44 0 0
-25.2469 -5.80107 0 0
33.7849 -1.17601 0 0
12.6736 20.2469 0 0
129.895 430.778 0 0
-123.168 -487.076 0 0
-0.488755 -9.41439 0 0
-108.078 94.5736 0 0
-68.0215 -536.493 0 0
-244.753 1268.05 0 0
-280.201 19.6036 0 0
-11.3065 -320.485 0 0
81.8229 64.0123 0 0
-8.06206 -8.53704 0 0
-73.46 -4.96335 0 0
193.553 -85.7178 0 0
-13.2392 204.838 0 0
182.526 194.711 0 0
99.2674 -200.771 0 0
-20.6309 -362.511 0 0
1.74693 37.2505 0 0
-3.95556 -0.03454 0 0
-117.521 -112.591 0 0
422.585 2083.94 0 0
60.558 -347.119 0 0
-3.83902 11.1571 0 0
63.1432 -306.041 0 0
14.1247 4.51447 0 0
136.982 39.3589 0 0
26.2907 1524.84 0 0
-0.239649 0.0734061 0 0
20.0143 10.2463 0 0
-236.606 -49.9925 0 0
-384.917 23.7726 0 0
0.995647 0.408173 0 0
-0.192969 -0.000241473 0 0
2.58038 3.93649 0 0
17.9759 14.7823 0 0
1.51526 -2.19751 0 0
-4.78082 -0.0772165 0 0
-261.823 -33.6987 0 0
-13.897 -505.929 0 0
37.4822 10.2523 0 0
-39.1019 413.616 0 0
12.0853 -86.8764 0 0
71.8454 488.08 0 0
-924.235 8978.34 0 0
0.599485 -0.224241 0 0
-0.419306 -1.21763 0 0
-3.24649 -1.68047 0 0
-16.1201 -49.5733 0 0
-44.446 -43.5478 0 0
2.41105 -2.92088 0 0
9.37011 -172.193 0 0
-39.092 35.023 0 0
-14.4408 -19.2671 0 0
11.1903 -18.6005 0 0
