== Event number 0 ==
1000022	 -524.3024 8.0625 22.0727 533.7187 9410.3964 
== Event number 21 ==
1	 1113.3264 -40.3264 191.1394 1130.3345 0.0000 
-11	 117.3890 7.5511 9.4727 118.0124 -0.0000 
11	 1961.2229 -7.8521 -35.0431 1961.5517 -0.0000 
1000022	 3808.0618 40.6273 -165.5690 3813.1101 9410.3964 
1	 -4133.7779 239.9186 -35.9640 4140.8905 0.0000 
-11	 -333.2506 -42.2767 -22.7318 336.6898 -0.0000 
11	 -601.5555 -70.2623 -17.3843 605.8944 0.0000 
1000022	 -1931.4160 -127.3797 76.0801 1939.5340 9410.3964 
== Event number 22 ==
1	 4434.1211 -206.1935 -108.9581 4440.2497 0.0000 
-11	 555.1498 50.1755 -7.9632 557.4695 -0.0000 
11	 231.5999 50.3026 15.3682 237.4975 -0.0000 
1000022	 1779.1292 105.7154 101.5532 1787.7919 9410.3964 
1	 -5817.7414 132.8979 30.1103 5819.3371 -0.0000 
-11	 -307.8976 -4.8141 -6.8173 308.0107 -0.0000 
11	 -97.0907 -32.9780 23.5872 105.2165 0.0000 
1000022	 -777.2703 -95.1058 -46.8802 790.4444 9410.3964 
== Event number 23 ==
1	 2850.9798 -47.9508 -249.6957 2862.2951 0.0000 
-11	 1321.1805 16.0537 58.1897 1322.5588 -0.0000 
11	 538.5138 38.7604 18.0534 540.2087 0.0000 
1000022	 2289.3258 -6.8633 173.4527 2297.9460 9410.3964 
1	 -4108.0150 -77.4475 230.6175 4115.2120 -0.0000 
-11	 -826.0549 -2.9494 -56.5928 827.9965 -0.0000 
11	 -1055.7142 58.0954 -79.2350 1060.2762 -0.0000 
1000022	 -1010.2159 22.3015 -94.7897 1019.5239 9410.3964 
== Event number 24 ==
1	 1732.1708 -151.0168 171.2208 1747.1515 -0.0000 
-11	 1519.5984 58.9956 -70.6184 1522.3820 0.0000 
11	 16.1903 6.9405 2.4401 17.7834 0.0000 
1000022	 3732.0404 85.0808 -103.0425 3735.6917 9410.3964 
1	 -380.9666 15.0626 -122.2169 400.3740 0.0000 
-11	 -224.8369 18.0757 0.0173 225.5624 -0.0000 
11	 -2822.9715 -12.3303 84.8916 2824.2745 -0.0000 
1000022	 -3571.2250 -20.8081 37.3080 3572.7977 9410.3964 
== Event number 25 ==
1	 6149.9731 -44.9847 64.9224 6150.4803 -0.0000 
-11	 259.0958 -1.0140 0.1029 259.0978 0.0000 
11	 311.6895 37.7675 -24.2163 314.9018 0.0000 
1000022	 279.2416 8.2313 -40.8090 298.5287 9410.3964 
1	 -2871.3635 -168.1165 -190.9459 2882.6120 -0.0000 
-11	 -741.0847 51.3047 59.2189 745.2151 -0.0000 
11	 -1615.8104 35.3576 46.0709 1616.8537 -0.0000 
1000022	 -1771.7414 81.4542 85.6562 1778.3278 9410.3964 
== Event number 26 ==
1	 6057.7224 49.3465 -85.8600 6058.5318 0.0000 
-11	 1.5253 0.5187 8.1302 8.2883 -0.0000 
11	 201.2426 -25.0440 -19.0205 203.6849 0.0000 
1000022	 739.5097 -24.8212 96.7503 752.5037 9410.3964 
1	 -2049.1523 -238.8103 17.4181 2063.0945 0.0000 
-11	 -1640.3288 86.7326 -22.2463 1642.7708 0.0000 
11	 -1748.2468 66.6248 7.0258 1749.5300 -0.0000 
1000022	 -1562.2721 85.4529 -2.1976 1567.6134 9410.3964 
== Event number 27 ==
1	 2765.1375 -38.5640 250.5577 2776.7340 0.0000 
-11	 752.5276 -21.5557 -28.4420 753.3734 0.0000 
11	 1385.8132 -8.9563 -76.1252 1387.9314 0.0000 
1000022	 2096.5216 69.0760 -145.9904 2104.9699 9410.3964 
1	 -3596.6752 118.5596 -223.2565 3605.5474 0.0000 
-11	 -1119.8792 -20.1630 73.2065 1122.4505 0.0000 
11	 -901.0433 -30.6013 93.5227 906.4006 -0.0000 
1000022	 -1382.4023 -67.7953 56.5272 1388.6102 9410.3964 
== Event number 28 ==
1	 4005.0120 -245.0996 18.2792 4012.5465 0.0000 
-11	 119.0983 -5.4509 12.8975 119.9185 0.0000 
11	 502.1451 14.8502 17.2928 502.6622 0.0000 
1000022	 2373.7446 235.7002 -48.4695 2387.8814 9410.3964 
1	 -2763.3602 161.2743 -195.5710 2774.9625 0.0000 
-11	 -491.4101 -47.7149 32.1766 494.7686 0.0000 
11	 -772.1872 0.2700 63.6293 774.8044 0.0000 
1000022	 -2973.0425 -113.8294 99.7651 2978.4732 9410.3964 
== Event number 29 ==
1	 820.3822 -163.0470 -56.7410 838.3500 -0.0000 
-11	 81.0875 6.5750 12.1623 82.2578 -0.0000 
11	 2748.3316 82.5820 -7.3253 2749.5818 0.0000 
1000022	 3350.1987 73.8900 51.9040 3352.8190 9410.3964 
1	 -3861.7963 -89.6661 232.0367 3869.7999 0.0000 
-11	 -1136.3236 32.9766 -84.5358 1139.9408 -0.0000 
11	 -891.3189 15.0227 -94.5143 896.4419 -0.0000 
1000022	 -1110.5612 41.6668 -52.9866 1116.8260 9410.3964 
== Event number 30 ==
1	 3246.5110 -255.2452 -2.5855 3256.5305 0.0000 
-11	 398.6811 54.8664 11.1894 402.5942 0.0000 
11	 653.1399 8.1565 -23.3860 653.6093 0.0000 
1000022	 2701.6680 192.2224 14.7821 2710.2746 9410.3964 
1	 -5683.1046 42.9507 145.9768 5685.1413 0.0000 
-11	 -30.3464 12.7006 5.1558 33.2985 0.0000 
11	 -288.7604 -35.0604 -65.8680 298.2455 -0.0000 
1000022	 -997.7886 -20.5909 -85.2646 1006.3233 9410.3964 
== Event number 31 ==
1	 5133.8636 110.9097 -164.6273 5137.6997 0.0000 
-11	 144.3795 -26.8439 32.8260 150.4779 0.0000 
11	 871.3586 -56.5440 81.8687 877.0208 0.0000 
1000022	 850.3983 -27.5218 49.9326 857.8102 9410.3964 
1	 -2583.0229 -193.7799 159.9636 2595.2160 -0.0000 
-11	 -490.5919 45.5197 -36.0700 494.0177 -0.0000 
11	 -887.6254 46.4297 8.5575 888.8801 0.0000 
1000022	 -3038.7599 101.8305 -132.4512 3044.8949 9410.3964 
== Event number 32 ==
1	 5063.5470 -106.8933 172.5463 5067.6135 -0.0000 
-11	 267.5177 36.0520 -0.3407 269.9362 0.0000 
11	 417.0036 -13.4626 -66.8891 422.5487 -0.0000 
1000022	 1251.9317 84.3039 -105.3164 1262.9102 9410.3964 
1	 -2178.7047 237.9698 49.5531 2192.2225 0.0000 
-11	 -179.8968 -21.6225 -17.1625 182.0026 -0.0000 
11	 -1279.1016 -23.8684 -25.4755 1279.5779 0.0000 
1000022	 -3362.2969 -192.4789 -6.9150 3369.2057 9410.3964 
== Event number 33 ==
1	 3756.6152 48.7093 245.8036 3764.9635 -0.0000 
-11	 1054.8000 -32.6887 -69.5666 1057.5969 -0.0000 
11	 707.7313 -43.5600 -61.9783 711.7741 -0.0000 
1000022	 1480.8534 27.5393 -114.2587 1488.6742 9410.3964 
1	 -86.3462 -62.6709 -2.3689 106.7189 -0.0000 
-11	 -858.4015 38.7576 1.0413 859.2767 -0.0000 
11	 -1946.4782 -22.2522 25.0326 1946.7663 0.0000 
1000022	 -4108.7741 46.1656 -23.7050 4110.2467 9410.3964 
== Event number 34 ==
1	 704.6146 41.3539 -156.4666 722.9617 -0.0000 
-11	 1942.1555 -17.7924 70.8529 1943.5289 0.0000 
11	 1176.4680 31.9413 32.2000 1177.3419 -0.0000 
1000022	 3176.7619 -55.5028 53.4138 3179.1761 9410.3964 
1	 -1854.2555 230.0708 36.7799 1868.8362 0.0000 
-11	 -560.0619 -11.5783 22.7263 560.6424 0.0000 
11	 -550.8236 -7.2271 19.3415 551.2105 -0.0000 
1000022	 -4034.8590 -211.2654 -78.8477 4042.3195 9410.3964 
== Event number 35 ==
1	 1711.7325 86.3352 -210.4465 1726.7802 -0.0000 
-11	 578.0693 -10.7393 -6.9396 578.2107 -0.0000 
11	 910.7578 -8.6220 79.2527 914.2402 -0.0000 
1000022	 3799.4403 -66.9739 138.1334 3803.7776 9410.3964 
1	 -2994.7595 -176.0537 184.5924 3005.6037 0.0000 
-11	 -947.4639 48.7613 -13.4062 948.8125 0.0000 
11	 -161.4651 -6.6803 9.9736 161.9107 -0.0000 
1000022	 -2896.3115 133.9727 -181.1598 2906.6817 9410.3964 
== Event number 36 ==
1	 3388.8592 -118.5754 -225.3425 3398.4123 0.0000 
-11	 247.8759 33.6267 12.6878 250.4680 -0.0000 
11	 1806.3532 55.0230 109.7337 1810.5195 -0.0000 
1000022	 1556.9117 29.9256 102.9209 1563.6088 9410.3964 
1	 -1867.0686 -20.8783 -232.5190 1881.6073 -0.0000 
-11	 -151.4724 -7.5640 22.8226 153.3687 0.0000 
11	 -499.6633 29.8936 35.1722 501.7909 0.0000 
1000022	 -4481.7958 -1.4513 174.5243 4486.2417 9410.3964 
== Event number 37 ==
1	 789.2983 81.2611 149.1574 807.3680 0.0000 
-11	 49.2105 8.8055 0.3885 49.9936 -0.0000 
11	 848.9883 -44.1287 -33.4263 850.7912 -0.0000 
1000022	 5312.5029 -45.9379 -116.1195 5314.8557 9410.3964 
1	 -5978.1872 92.5811 -64.9844 5979.2572 0.0000 
-11	 -128.4796 -7.4359 39.1318 134.5124 -0.0000 
11	 -163.9022 -51.8875 14.7507 172.5509 -0.0000 
1000022	 -729.4310 -33.2578 11.1019 736.6881 9410.3964 
== Event number 38 ==
1	 4891.6159 -210.2773 33.1528 4896.2457 -0.0000 
-11	 257.0157 14.3980 -32.7662 259.4957 -0.0000 
11	 165.1236 9.3287 -27.9939 167.7394 0.0000 
1000022	 1686.2447 186.5506 27.6073 1699.5278 9410.3964 
1	 -1975.9752 -136.8096 193.7281 1990.1571 0.0000 
-11	 -1389.7149 38.2042 -25.8475 1390.4802 -0.0000 
11	 -1678.0553 36.9420 -104.7025 1681.7244 -0.0000 
1000022	 -1956.2546 61.6634 -63.1782 1960.6469 9410.3964 
== Event number 39 ==
1	 5839.4238 -95.3839 93.3260 5840.9483 -0.0000 
-11	 26.1998 18.8971 -3.7965 32.5261 0.0000 
11	 146.0830 1.0177 -44.0763 152.5909 0.0000 
1000022	 988.2934 75.4691 -45.4532 996.9433 9410.3964 
1	 -1729.7793 -53.9263 221.7437 1744.7679 0.0000 
-11	 -294.8157 -8.6554 -32.9615 296.7789 -0.0000 
11	 -1465.6723 18.0935 -16.3330 1465.8750 0.0000 
1000022	 -3509.7326 44.4883 -172.4493 3515.5869 9410.3964 
== Event number 40 ==
1	 610.1421 -71.7452 -134.0415 628.7988 0.0000 
-11	 567.8308 25.5573 32.4604 569.3318 0.0000 
11	 260.8225 19.9460 -7.5932 261.6942 -0.0000 
1000022	 5561.2045 26.2420 109.1743 5563.1838 9410.3964 
1	 -530.7435 -141.3823 21.1850 549.6603 0.0000 
-11	 -279.5227 -10.0720 12.7239 279.9934 0.0000 
11	 -1818.5637 22.2600 -42.3171 1819.1921 -0.0000 
1000022	 -4371.1701 129.1943 8.4082 4374.1628 9410.3964 
== Event number 41 ==
1	 5835.9992 131.4015 25.7300 5837.5350 0.0000 
-11	 145.7902 13.7550 4.1858 146.4974 -0.0000 
11	 528.1806 -87.1465 -28.4571 536.0775 0.0000 
1000022	 490.0300 -58.0099 -1.4587 502.8987 9410.3964 
1	 -1060.9934 189.7979 26.9584 1078.1730 0.0000 
-11	 -985.1587 -5.3225 -23.7922 985.4603 0.0000 
11	 -1071.9175 -12.3715 26.2333 1072.3098 -0.0000 
1000022	 -3881.9305 -172.1038 -29.3994 3887.0655 9410.3964 
== Event number 42 ==
1	 3959.2175 33.9764 -244.4458 3966.9019 -0.0000 
-11	 155.1180 -15.7437 -5.4023 156.0085 -0.0000 
11	 1129.3232 -37.0338 78.4920 1132.6533 0.0000 
1000022	 1756.3413 18.8010 171.3561 1767.4449 9410.3964 
1	 -1111.2005 84.9425 175.7517 1128.2156 0.0000 
-11	 -1334.6861 4.5004 -19.0030 1334.8289 0.0000 
11	 -2053.1509 -27.8500 -43.3915 2053.7982 -0.0000 
1000022	 -2500.9625 -61.5929 -113.3571 2506.1659 9410.3964 
== Event number 43 ==
1	 1199.0007 -81.9794 183.4983 1215.7281 0.0000 
-11	 721.3496 -17.6288 -36.4745 722.4862 0.0000 
11	 280.6470 -5.5251 12.8941 280.9974 -0.0000 
1000022	 4799.0028 105.1333 -159.9179 4803.7969 9410.3964 
