EVENT
   94    -18.81    156.28   -118.96    197.31
  -11     87.90    -36.25    -40.65    103.41
   11    116.07   -115.55    -37.96    168.12
1000022     85.60   -118.16    -57.89    184.53
   94    -57.57   -269.80   -462.90    539.14
  -13     12.02     -6.03     -8.59     15.96
   13    -42.95     48.89     -4.92     65.26
1000022     -5.45    173.27   -120.13    232.15
EVENT
   94     43.29   -210.06   -358.75    422.29
  -11   -136.12      5.61   -193.99    237.05
   11   -160.23    -11.11   -174.22    236.96
1000022   -255.34    -98.05   -422.07    512.22
   94    394.64    -18.22   -324.10    510.99
  -13     55.70    123.94    -17.54    137.01
   13     31.38     96.65    -35.05    107.49
1000022     24.71     94.15      6.08    137.56
EVENT
   94     36.83   -134.56      5.18    141.80
  -13   -122.44    142.14    -31.29    190.20
   13    -90.45    120.25     -2.57    150.50
1000022    -61.98    104.97    -49.16    163.36
   94     76.61   -459.34  -1132.78   1228.05
  -11      9.60     11.68   -159.67    160.38
   11    -10.99     16.83     -0.47     20.10
1000022     36.76     48.36   -311.74    332.09
EVENT
   94    136.51     -0.21    515.67    533.76
  -13     -8.95     20.68      0.93     22.56
   13    -65.76    -10.06      4.57     66.68
1000022    -41.56    -90.49      3.84    139.07
   94    112.16   -135.64     28.83    178.76
  -11     -2.04     24.91     -4.11     25.33
   11    -20.09     30.79   -101.62    108.07
1000022   -183.42    129.07   -203.07    317.72
EVENT
   94    181.19    188.84   -867.04    905.70
  -11    -47.37    -29.31   -167.64    176.65
   11     11.80    -45.90    -93.49    104.82
1000022   -106.09    -82.67   -232.58    285.65
   94    -79.29    178.23   -150.89    246.67
  -13    -15.13      6.61     38.03     41.46
   13    -14.54    -73.75    111.58    134.54
1000022    -79.46   -103.71     84.58    183.39
EVENT
   94    156.37     88.41   -922.78    948.07
   13    -21.80      7.43    -18.46     29.52
  -13     36.22      3.86    -49.86     61.75
1000022     23.74    -69.05    -11.59    121.97
   94    112.21    -76.53     17.16    137.15
   11    -56.52     25.56     54.12     82.32
  -11    -22.50      5.12    114.30    116.61
1000022   -278.05      4.31    423.61    515.93
EVENT
   94   -130.90    -78.20    225.37    272.44
  -11     -3.46     43.55    -74.63     86.47
   11    -53.53    -12.74    -38.15     66.96
1000022    -86.74     67.22   -186.24    236.94
   94    -51.68    -84.83    178.40    205.62
   13     29.35      7.90     10.85     32.28
  -13     42.48     12.29    -74.76     86.86
1000022    176.89     17.48    -87.22    220.49
EVENT
   94    162.33    -43.09   1573.00   1582.58
  -11     29.54      6.12     27.47     40.80
   11     48.33     79.98    161.78    186.83
1000022     -9.38    101.15    181.92    229.84
   94     45.60     30.02   -141.92    155.33
   13    -94.87    -46.52    117.31    157.88
  -13    -36.30      0.86      0.77     36.32
1000022    -91.81   -101.31    184.40    249.21
EVENT
   94   -229.06     52.99   -203.33    314.50
  -11     45.84     -0.34   -216.69    221.49
   11      2.04    -29.83   -366.36    367.58
1000022     38.32      5.41   -456.95    468.73
   94   -179.21    -22.46    248.23    307.27
   13     -8.00      1.12     10.81     13.50
  -13    170.76    -24.63    132.05    217.26
1000022    154.07    -19.93     72.93    197.14
EVENT
   94   -200.46   -225.45    152.63    359.83
   13      4.21    -10.26      0.15     11.09
  -13      6.77    117.38    -39.18    123.93
1000022    -37.27     93.53    -19.07    141.10
   94     41.64    189.50   -249.51    324.13
   11     55.87    -91.10    -52.11    118.89
  -11     39.33    -23.93     -1.87     46.08
1000022     32.97   -142.45   -137.73    223.07
EVENT
   94     48.98   -486.53   -751.44    897.16
  -11     22.22     19.65     -2.52     29.77
   11    -15.33     44.29    -19.63     50.81
1000022    -47.09    -12.04    -26.77    111.75
   94   -177.62    244.90  -1124.96   1165.08
   13    -12.16     11.78    -34.65     38.56
  -13      3.66     31.19    -27.40     41.68
1000022    198.62     83.17   -471.37    527.23
EVENT
   94   -148.19    107.32     12.87    194.09
   13    123.50    160.98     21.43    204.02
  -13      7.16     21.90    -20.74     31.00
1000022    217.96    379.69     44.26    450.60
   94   -210.29   -715.20      7.37    745.82
   11     -1.20     22.46    -10.99     25.03
  -11     29.36    -33.38    -33.87     55.89
1000022    -56.69    -25.51   -124.67    169.76
EVENT
   94   -124.24   -245.25   -178.03    327.97
  -11      2.46    -20.97   -120.86    122.69
   11    -15.98    -13.67    -38.41     43.79
1000022     96.34     88.94   -494.09    520.31
   94    292.04     93.88    -51.01    311.87
   13     -4.50     38.87    -18.99     43.50
  -13    -93.66     23.09     -6.51     96.69
1000022   -100.45     96.46    -50.72    177.14
EVENT
   94   -149.81    220.27   -131.07    312.57
  -11     -2.75    -23.93    -24.01     34.01
   11     69.70    -19.55     -2.47     72.44
1000022     65.35      6.96    -63.39    133.22
   94    -11.33    -40.11    218.30    222.53
   13     39.86    -35.21    -29.28     60.71
  -13     13.46   -165.31   -100.65    194.01
1000022     21.25   -112.92    -54.50    159.94
EVENT
   94    -70.69   -236.84    961.03    992.83
  -11     -5.38      3.53     27.43     28.18
   11     63.46   -127.97    158.42    213.31
1000022     85.43   -177.01    121.37    250.54
   94   -160.26    488.69    203.31    554.31
   13     36.36     23.35    -19.43     47.38
  -13     49.23     16.96    -80.27     95.68
1000022     -9.39     99.69   -134.65    193.82
EVENT
   94    -21.88    102.17   -821.57    828.31
   13    -73.85    -47.53   -120.40    149.03
  -13    -99.08    -96.70   -130.90    190.53
1000022   -120.53    -53.51   -115.86    200.56
   94    121.38     39.71   -189.92    229.20
  -11     22.54     -7.34      4.10     24.05
   11      3.94      9.28     94.54     95.07
1000022    169.79     64.98    271.73    341.03
EVENT
   94    241.00    128.06    392.30    481.00
   13    -41.20    -76.21    404.49    413.67
  -13    -31.64    -41.33     67.94     85.59
1000022    -21.65   -101.96    459.53    481.08
   94    108.03     76.34   -291.74    327.15
   11    -81.17     -2.69     40.12     90.59
  -11     -9.93      8.44     56.98     58.45
1000022    -90.01     33.24     36.03    141.12
EVENT
   94    223.28    114.91    -86.34    270.67
  -11     -2.08     -7.25     50.61     51.17
   11     41.96    -35.03    109.21    122.13
1000022    126.24   -166.36    181.68    293.31
   94   -267.34    139.18   -232.32    381.93
   13      2.37    -19.83   -243.99    244.80
  -13    -23.32    -40.94   -172.01    178.34
1000022     21.72     16.67   -283.71    301.09
EVENT
   94   -171.58   -180.18    263.82    363.96
  -11     -9.93    -17.03    -17.59     26.42
   11    -55.50    103.92    -99.59    154.27
1000022    -45.23     50.85    -66.22    135.75
   94   -236.99     29.60   -218.63    326.16
  -13     60.84    -26.71    -25.61     71.22
   13      9.95    -24.53     21.12     33.86
1000022    134.72      1.61    -16.76    166.86
EVENT
   94    151.02   -221.59    902.68    941.68
  -13     70.61   -158.55    100.55    200.59
   13      9.70    -28.57     64.37     71.09
1000022     62.05   -252.46    136.17    309.09
   94   -283.34     97.13   -231.27    379.01
  -11     14.64     70.23    -28.54     77.21
   11     13.78     50.33     50.33     72.50
1000022     26.16    226.67     13.99    248.33
EVENT
   94   -243.70    -55.06   -109.73    272.88
   11    -45.47     66.51     14.35     81.83
  -11    -51.46     65.91     29.75     88.75
1000022    -21.50    212.25    152.67    279.70
   94    230.24   -419.51     74.88    486.39
   13     36.00    -32.50     52.62     71.56
  -13    -13.91      0.78     51.68     53.52
1000022    123.14    -25.20    259.19    303.95
EVENT
   94     55.97     60.56    347.17    359.45
   11    157.48    -75.65    105.80    204.25
  -11    189.05    -75.51     90.59    222.82
1000022    149.13   -100.91     66.37    215.03
   94   -163.51   -110.43    270.42    335.15
   13    -29.43     21.08    -43.87     56.88
  -13   -141.97      6.09    -24.91    144.26
1000022   -162.90     74.22    -27.18    205.41
EVENT
   94      5.81    351.94   -273.20    446.23
   13     61.26     32.30   -165.55    179.45
  -13     30.78    -16.83    -49.55     60.71
1000022     87.55     63.30   -671.20    686.72
   94   -259.99     80.14   -341.17    436.86
  -11     23.99    -68.39   -154.49    170.65
   11    -41.70   -155.44   -312.62    351.61
1000022    -18.54   -136.41   -325.90    366.84
EVENT
   94   -352.10     -9.11   -329.57    483.07
  -13    -57.20     98.91     25.91    117.16
   13    -88.14    124.97     22.01    154.50
1000022   -137.24     90.62     25.54    192.64
   94    -88.13    117.36     57.28    164.26
   11    103.22    -59.32     36.32    124.47
  -11     35.50     -7.61     -2.91     36.42
1000022    296.43   -161.37    260.74    437.39
EVENT
   94     70.34     36.48    124.14    150.30
   13    -58.13      4.91     53.09     78.88
  -13   -128.13     67.95     65.06    158.96
1000022   -584.89    116.86    235.69    648.62
