EVENT
   13      7.12      6.90     42.16     43.31
  -13    -52.04    -56.31     49.53     91.28
1000022    -99.34     -7.33    146.88    202.25
   94     37.17     84.31     23.25     95.55
  -11    -13.54     -0.74    -24.25     27.79
   11     35.08     -3.47   -151.89    155.92
1000022     33.97    121.51  -1137.91   1148.99
EVENT
   94    147.95    106.19      7.96    201.42
  -11    -30.15     14.43     12.78     35.79
   11    -26.30    -31.22    -12.64     42.73
1000022   -239.68   -132.99    158.23    331.03
   94   -114.17    158.76     47.47    211.91
  -13     24.39   -109.17    -42.40    119.63
   13    -21.07     -0.93      3.20     21.33
1000022      1.47   -225.45    -84.82    259.68
EVENT
   94    513.11   -255.99    961.04   1119.25
   11      9.05      0.68     62.97     63.62
  -11    -34.23      9.07     67.90     76.58
1000022    -11.69      0.74     24.09    100.64
   94    -95.07   -128.13    647.98    667.53
   13    -73.54     76.55    235.43    258.25
  -13    -41.14     61.02    134.38    153.21
1000022   -488.44    252.55    951.69   1103.39
EVENT
   94    229.52     41.06    283.02    368.31
  -13      8.43      2.48     11.91     14.80
   13   -114.91   -116.02     58.10    173.32
1000022    -71.17   -114.15     63.56    177.61
   94    -50.01    323.59   -641.37    720.87
  -11     27.30     -3.02   -217.79    219.51
   11     20.39    -83.24   -318.88    330.20
1000022     -8.18    -45.18   -437.48    450.45
EVENT
   94     32.87   -137.64    185.54    233.36
   11     -1.34     -4.83     13.60     14.50
  -11     38.27    162.54    190.32    253.19
1000022    -31.62    325.82    327.64    473.20
   94   -345.80    -66.69    905.78    975.58
  -13     27.68    -24.46     20.96     42.47
   13     -4.52    -62.76      8.55     63.50
1000022    -42.17    -16.49     36.74    113.18
EVENT
   94    397.94   -167.12    613.63    751.90
   11    -10.00    -12.49     -4.06     16.51
  -11     99.79   -118.78      2.56    155.15
1000022    148.75    -82.66      9.17    196.09
   94     -1.54    -68.47    267.94    276.97
  -13    -65.22     85.71     22.66    110.06
   13   -162.40    100.94     13.04    191.66
1000022   -200.03    114.89     89.25    265.68
EVENT
   94   -232.27    141.58   -370.77    464.97
   11     33.96    -22.08    -77.71     87.64
  -11     43.83   -107.85    -86.42    144.99
1000022     14.89    -77.33   -113.19    168.60
   94    313.42     89.80   -674.30    752.30
  -13    -30.20    -20.94   -119.49    125.02
   13    -55.67      1.57   -156.98    166.57
1000022    -91.69     14.99   -128.11    185.61
EVENT
   94    -26.91    183.32   -223.79    319.11
   11     21.79    -44.14      1.44     49.24
  -11     15.20      7.59    -35.26     39.14
1000022    193.94   -187.62   -159.71    328.22
   94   -215.93   -130.18    158.24    297.96
  -13     -5.04     45.14    -80.82     92.71
   13     -5.09     31.97      4.91     32.74
1000022     56.91     50.57   -147.28    192.09
EVENT
   94    -16.56   -191.48   1569.22   1581.38
   13     13.68     11.56      8.65     19.89
  -13     -3.82    -39.70     11.84     41.60
1000022    108.02   -145.03    275.06    343.18
   94    -92.39    357.07    227.62    433.41
   11    -11.81      9.99      7.89     17.36
  -11     39.64     -2.31     12.26     41.56
1000022     31.12   -140.47      0.50    173.52
EVENT
   94     22.01     35.47    639.20    641.71
   11    -51.18     16.49     80.32     96.65
  -11   -107.17     74.15    116.67    174.91
1000022   -261.39    343.47    543.54    700.81
   94    263.63   -154.21     91.55    320.09
   13    -13.28     -3.73    -24.03     27.70
  -13     23.00      2.78    -26.23     35.00
1000022    120.08   -289.92   -404.60    521.14
EVENT
   94    348.65   -276.66    935.68   1043.73
  -13     -7.17    -19.87     66.19     69.48
   13     14.04    -23.30     39.75     48.17
1000022    -64.01     25.40     53.71    130.53
   94   -144.31    406.22    133.30    451.61
  -11      0.88    -13.51     55.14     56.78
   11    -57.35    -10.05      6.59     58.59
1000022    -79.24    -88.48    134.96    204.29
EVENT
   94   -221.67    -65.07    179.33    293.02
   13      1.65    -10.80    -31.65     33.48
  -13     70.01    -51.91    -33.85     93.50
1000022     72.78   -204.36    -35.23    240.23
   94    151.59    357.57    306.07    495.62
   11    -38.37    -24.17     27.87     53.22
  -11    -38.94    -33.46     22.47     56.05
1000022    -10.66    -28.00    -40.10    109.16
EVENT
   94    217.33     18.39    299.41    372.46
  -11    -32.59    -68.34    -32.42     82.37
   11     -5.86    -86.85    -10.73     87.71
1000022    -55.99    -67.05     20.36    132.12
   94     64.03    -49.74   -148.37    169.13
  -13    -64.56     48.81     59.58    100.50
   13    -43.02     47.67      9.51     64.91
1000022    -59.08    192.75    195.89    297.36
EVENT
   94    384.76   -175.09   1518.61   1576.77
   13     -3.95    -45.62    526.06    528.05
  -13    -10.76     14.75    737.29    737.52
1000022    -23.20    -35.00    778.75    785.89
   94    138.50     88.75    343.99    393.75
   11    -73.70     33.03    229.94    243.71
  -11   -109.20     39.78    287.00    309.64
1000022   -250.31     71.86    404.49    490.76
EVENT
   94      7.66     58.44    198.03    206.73
   13    -50.25    -12.05    -51.94     73.27
  -13    -64.34     72.53   -124.97    158.17
1000022   -122.70     51.34   -118.34    202.75
   94    247.47   -281.20    272.42    464.77
  -11    -15.30     41.52     25.37     51.01
   11     14.41    -14.38     59.19     62.59
1000022    -20.28    119.21    251.90    295.78
EVENT
   94    -64.12   -375.68    198.47    445.12
   13     21.28     -6.58      8.05     23.68
  -13     46.44     15.78    110.69    121.07
1000022    -17.37     59.94    217.44    246.14
   94   -122.03    136.50   -231.18    295.11
  -11    -13.98     14.85     12.08     23.71
   11     62.46     52.70    108.66    135.96
1000022    113.44    101.67     79.25    197.22
EVENT
   94     -1.95   -219.61    728.26    761.61
   13     15.67    -16.81      5.18     23.56
  -13     -0.97     31.51     10.60     33.25
1000022   -105.32    -24.00     -7.73    145.39
   94    -81.54   -146.70    240.46    295.08
   11     57.14    128.44    200.02    244.48
  -11     34.86     66.16    150.67    168.21
1000022     83.66    180.33    188.18    290.41
EVENT
   94    -65.69    146.46   -109.71    231.64
  -13    -43.36   -127.71   -111.30    174.86
   13      9.46    -92.36    -41.06    101.51
1000022    -44.86   -143.66   -183.41    256.32
   94     12.21    -86.82    103.93    144.42
   11     66.02     95.09   -109.10    159.07
  -11     37.86     18.36    -77.33     88.04
1000022     36.05    192.13   -204.86    299.32
EVENT
   94   -167.48   -223.94     32.19    284.64
  -13    -22.64     14.44    -13.37     29.99
   13    -59.21     85.59     38.79    111.07
