== Event number 1 ==
-11	 20.6227 -39.6329 -50.3109 67.2849 0.0112 
11	 2.1984 -24.1689 13.5924 27.8160 0.0112 
1000022	 -66.4307 -99.6463 -146.5226 212.6539 9410.3964 
== Event number 12 ==
1	 151.4213 42.0681 -199.5563 254.0128 1.6641 
-11	 -18.3930 5.9894 -8.8522 21.2732 0.0112 
11	 -42.2944 -40.9959 110.0382 124.8114 0.0112 
1000022	 -90.7339 -7.0616 98.3703 165.4377 9410.3964 
1	 -104.9851 188.8619 -139.6445 257.2798 1.6641 
-11	 21.4592 8.4120 8.6082 24.6043 0.0112 
11	 61.9509 -108.7629 62.8488 140.0616 0.0112 
1000022	 21.5749 -88.5110 68.1875 149.5313 9410.3964 
== Event number 13 ==
1	 51.0032 -253.0072 -14.3680 258.4996 1.6641 
-11	 21.1201 48.2481 15.0488 54.7761 0.0112 
11	 -43.6898 111.6044 -20.2642 121.5524 0.0112 
1000022	 -28.4335 93.1547 19.5834 138.8530 9410.3964 
1	 136.1533 127.9205 172.2250 254.0954 1.6641 
-11	 3.3481 10.1903 -24.4155 26.6679 0.0112 
11	 13.8208 2.1946 -11.5562 18.1491 0.0112 
1000022	 -153.3222 -140.3053 -136.2533 266.7745 9410.3964 
== Event number 14 ==
1	 -32.8698 -150.2881 -202.6639 254.4431 1.6641 
-11	 37.1324 46.1194 46.7133 75.4185 0.0112 
11	 -6.8245 3.5625 74.0010 74.4004 0.0112 
1000022	 2.5618 100.6063 81.9497 162.0319 9410.3964 
1	 216.6046 133.2744 30.1956 256.1114 1.6641 
-11	 -74.0350 -11.1832 -7.2467 75.2248 0.0112 
11	 -0.9573 -25.4582 24.5414 35.3742 0.0112 
1000022	 -141.6122 -96.6329 -47.4903 202.6269 9410.3964 
== Event number 15 ==
1	 224.3929 111.6798 63.8262 258.6504 1.6641 
-11	 -22.1456 10.4958 -26.3956 36.0185 0.0112 
11	 -87.5594 -74.6721 7.9510 115.3507 0.0112 
1000022	 -114.6879 -47.5036 -45.3816 163.9506 9410.3964 
1	 -226.3222 15.2368 -123.6300 258.3408 1.6641 
-11	 -2.7914 -18.2388 3.8052 18.8398 0.0112 
11	 121.7160 -0.7218 28.4785 125.0054 0.0112 
1000022	 107.3975 3.7239 91.3463 171.1801 9410.3964 
== Event number 16 ==
1	 -22.2896 -167.9535 -190.7607 255.1402 1.6641 
-11	 27.3998 45.8875 17.7866 56.3275 0.0112 
11	 -23.5388 76.1052 80.0854 112.9591 0.0112 
1000022	 18.4286 45.9608 92.8888 143.1458 9410.3964 
1	 -249.2235 -4.7089 -62.7157 257.0398 1.6641 
-11	 40.1931 -11.1319 -20.3335 46.3990 0.0112 
11	 31.7650 39.3495 10.8365 51.7188 0.0112 
1000022	 177.2654 -23.5087 72.2127 215.8721 9410.3964 
== Event number 17 ==
1	 116.1665 213.4790 -79.2573 255.6390 1.6641 
-11	 -42.4114 -46.0972 -10.3304 63.4855 0.0112 
11	 -60.9954 -82.2445 48.6228 113.3525 0.0112 
1000022	 -12.7597 -85.1373 40.9649 136.0136 9410.3964 
1	 -197.5072 117.3618 -105.5049 252.8158 1.6641 
-11	 0.8189 -28.4460 27.8597 39.8248 0.0112 
11	 26.4475 -39.0846 46.3177 66.1242 0.0112 
1000022	 170.2409 -49.8312 31.3275 204.5896 9410.3964 
== Event number 18 ==
1	 -190.5077 165.0506 57.4382 258.5260 1.6641 
-11	 0.3335 5.5596 12.4448 13.6347 0.0112 
11	 93.2119 -67.3703 -59.7886 129.6221 0.0112 
1000022	 96.9624 -103.2399 -10.0945 171.9665 9410.3964 
1	 160.4537 -65.9747 -185.9297 254.3021 1.6641 
-11	 -17.5381 42.4962 35.1879 57.8940 0.0112 
11	 -34.3961 -28.1903 11.5742 45.9539 0.0112 
1000022	 -108.5194 51.6687 139.1676 207.9041 9410.3964 
== Event number 19 ==
1	 -42.5051 -148.0486 -207.5792 258.4876 1.6641 
-11	 4.5839 66.7752 53.2751 85.5464 0.0112 
11	 14.1252 -22.1465 23.9326 35.5354 0.0112 
1000022	 23.7961 103.4199 130.3714 194.0851 9410.3964 
1	 -45.0548 -191.3277 157.9393 252.1561 1.6641 
-11	 30.3225 23.9700 -0.8708 38.6625 0.0112 
11	 13.8478 10.3863 -60.7830 63.1999 0.0112 
1000022	 0.8846 156.9714 -96.2855 208.1396 9410.3964 
== Event number 20 ==
1	 -77.6033 235.7511 49.0911 253.0068 1.6641 
-11	 13.3426 0.0070 14.7154 19.8641 0.0112 
11	 -15.7227 -78.5663 -1.5424 80.1390 0.0112 
1000022	 79.9834 -157.1919 -62.2641 210.6985 9410.3964 
1	 46.6525 247.1046 31.8663 253.4842 1.6641 
-11	 9.5081 7.0553 0.7959 11.8670 0.0112 
11	 -46.2646 -36.6186 -4.8333 59.2006 0.0112 
1000022	 -9.8960 -217.5412 -27.8289 240.0145 9410.3964 
== Event number 21 ==
1	 181.4053 39.6827 -177.9391 257.1898 1.6641 
-11	 -30.4543 -38.9358 26.1482 55.9214 0.0112 
11	 -17.0836 35.5757 25.0856 46.7630 0.0112 
1000022	 -133.8674 -36.3226 126.7052 211.4342 9410.3964 
1	 -143.5627 123.4414 172.0420 255.8283 1.6641 
-11	 5.0152 10.2582 -33.7652 35.6439 0.0112 
11	 4.0411 -6.0803 -49.5276 50.0629 0.0112 
1000022	 134.5065 -127.6194 -88.7492 227.3005 9410.3964 
== Event number 22 ==
1	 77.6772 55.3616 235.5520 254.1359 1.6641 
-11	 -5.5297 -17.5244 5.4743 19.1745 0.0112 
11	 -59.2111 -10.3614 -60.6220 85.3718 0.0112 
1000022	 -12.9364 -27.4759 -180.4043 207.0710 9410.3964 
