523.4689463179998	131.25166136828582	99.24213140675812	46.00000985710815
517.9059689417895	196.40113877352468	97.50096552268798	46.
484.27709410628665	138.57234005479202	104.3501284157327	46.0001017854468
592.4870123588615	177.3712432058937	123.6476293294747	46.
457.43040184243625	112.35647468747003	94.00000000899354	92.56672471445295
546.354007224849	135.94406865579037	107.56748449191427	46.001699616894335
626.8212920965286	165.63389344612966	126.3513030674606	46.00064611554014
573.5335967077082	165.31449663637687	119.01755993700918	46.000014289883715
364.8509497875745	123.7122580688216	94.	92.87924407665666
458.26259409100936	108.76132539293536	94.00000016547835	91.25718737225968
499.3458870945636	118.74568996593591	110.94699659166237	69.13770062510577
548.6731011623659	171.59422217086663	157.8338965191584	157.3344651442201
511.31019684782336	136.4086541456623	104.09884570243656	46.
590.0274809129561	162.8219133561311	118.06231890831351	46.
470.87089526454434	163.60780098083353	138.41650683503863	46.00000283172567
661.6162210350653	219.38338846268468	156.9051089585615	46.000303292782185
121.6698154733522	121.66981543631694	104.3553964393237	46.000000042235094
380.89857590462736	94.00014093543037	94.0001409327476	171.02563389797623
583.0038116674976	163.99858542480374	126.22646377645185	72.72322012572289
504.99669459402406	111.87105388329007	94.	89.88685201437326
444.74669518174795	157.79403561089833	129.81298962641822	46.00000000058909
534.0823573299957	152.74494340995523	105.97770686671187	46.000278573417575
526.0627599176836	136.12276443028694	103.26198278366522	46.00019138568735
481.29736874474884	123.38164489221975	94.00000239079537	98.52270330893839
414.19446607618505	170.52701322219573	167.12553396528415	80.13338853543577
526.4190851303824	168.31047090039465	126.6747044786184	46.
503.26182005147484	142.7103342627463	98.38648099607865	46.000205214693786
378.51977832830295	111.376883363955	94.25079758214349	94.32852671101179
489.15596780551977	105.3671379300671	94.00002134603442	57.533463908900664
561.3701683751011	393.22232859294405	392.95574657060854	389.52503209293604
561.2731248183077	134.84629212125154	106.62034290413725	46.
581.1500094389544	161.36550201831537	115.9117951322735	46.00001621763928
543.9630408740418	123.78722248513566	94.	65.83365460756688
579.9063315578376	98.94557745519093	98.94557795949801	46.
476.9669758702637	133.77609748916277	94.00037979364114	58.3582682360502
513.7191293545886	128.1812178983561	94.00000000077553	59.74584164543794
673.8212741066152	194.74780190056555	142.12979286421566	46.00006090999704
571.070876422771	161.96264877283326	127.35835101748037	46.
366.69998744926414	109.05913602905923	94.	81.71668780811449
303.12646734984384	105.45430828429815	94.	63.72518079319403
568.8028737062232	150.29390353058454	108.36671616964742	46.0000188978047
649.594089942708	196.09641681840026	140.58217029972673	46.
623.7649435136711	172.3476031444324	132.61194632340218	46.00000229225211
491.90179277279356	130.07332441954253	94.00001033421057	58.522309218452094
644.1496267989688	198.75882338430935	145.9373344285914	46.02941109651478
418.49731035819093	134.14595716361728	94.0000018314969	81.46228690972254
539.9761039420092	141.2150572353766	121.54352071315918	46.
639.529607925405	178.78672087064436	136.89721522648895	46.002426328643736
546.2342187083183	193.32293366108988	145.69750917824	46.000009088025266
349.5640061771975	101.32010783690063	94.00000250421688	87.68706542771459
590.6011480957399	230.64536784055758	194.54559890462141	157.06008494872378
490.05029185101495	129.66189567701485	98.52569478503018	46.00698458378797
503.08312769072455	123.26661978309261	94.	80.45352907046805
445.12869469520246	107.84583146690254	94.	88.98484131073707
694.4575811505143	203.27868206465075	163.41597272604216	46.
549.1060246020979	172.63516898437712	123.012450447493	46.
468.5108934814307	128.78237812079348	94.35645605504519	46.00000314980222
513.3621599836088	149.75407948788842	123.5560966317041	85.38329400766268
585.0797071601695	175.13521292996356	124.74612936490063	52.9743032475332
512.0198996385736	113.10998280221186	111.40058869819985	106.46842149025409
567.6704215491976	158.95226079034083	121.30774832726159	46.
108.64124977697522	108.34437187691198	108.3443724207441	46.072383622622816
502.8627733035436	147.4055807965689	94.	47.79269808823326
548.0210797766473	159.00173758639716	119.04144214750787	46.00115123551947
586.4296487557543	132.70576612734024	95.81131232724249	46.000379216138015
505.33780003656875	129.0655959540772	94.	61.55263778075113
445.70799835984457	107.40320164900575	107.40320164896728	46.0000001701708
525.512935189163	127.36751200886184	94.00000000342865	67.55488660222667
563.497834233574	142.23195987059367	121.50820965508328	46.
514.7489048839525	147.0409089345805	108.5671568812738	46.00001049756839
603.2484974167018	192.69440328479192	152.57565329621437	46.00009438536076
561.2732255919179	141.75403440372196	112.05045530177851	46.
578.7718009176887	161.51509826202206	105.17873981629427	46.000019836875545
503.79505227711223	249.0256342846855	248.4253738824011	243.84731452207706
528.0375628578597	135.55979977002008	94.	69.07006327428039
474.42731511077716	103.2748207588996	94.	116.94902489185354
419.79500248424836	102.81907061853302	94.	67.03423866566808
243.90713119480645	119.53717822463281	94.	89.75169742707851
504.5605242362804	162.40871720407344	127.38553120068077	46.00000255431716
468.72282255213287	130.54796909623647	102.76898505957773	46.
529.4709765813571	149.24983274058948	109.96354388926632	46.06842293520838
578.2912930696452	256.2555531977707	223.87254121333658	167.76806820904676
538.2586253398405	94.00000070130865	94.00000069443269	68.42886494538266
578.372448535595	164.00968058407747	137.4498481930476	83.93569940778006
433.3839776237576	121.70025641534473	94.0000003401245	82.17091315113188
364.95536596000903	299.3741341583493	297.03386124446996	303.04243321742496
592.3684184983637	143.10587313185178	94.00001371492655	53.37048863108595
414.49540781079924	110.0654408978685	94.00000739026977	78.47458156451239
413.69917461191704	100.0283472805854	94.	88.94302256110541
538.3133484778095	139.71582242467107	97.73790682822381	46.
642.7974100695935	166.78894091084032	136.50894669461684	46.
532.6907480031113	134.0070311310713	101.59032444996147	46.
391.2783595873104	100.51040177441021	94.	85.02266151283253
616.3192878896476	171.7876231240495	126.82277661693699	46.000005140688245
517.9971785404958	137.53335684023943	98.95694759773454	46.00000392757105
577.0070495560084	193.3209188975957	141.47368011574721	46.
508.5288755221939	150.82097961591055	107.04202674274042	46.
319.1028671958125	134.56114088508951	94.	128.8989782569541
554.2719492567894	139.66857848790292	94.	67.64252711028082
482.2931445654962	118.10627221614553	94.00000031034067	96.20719139101622
